#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.911791E-05   0.198935E+08   0.198935E+08   0.265141E+08   0.265138E+08   0.198942E+08   0.198936E+08   0.198935E+08   0.198982E+08  -0.470927E+00   0.103862E+08   0.103862E+08   0.470165E+01
   0.942682E-05   0.198935E+08   0.198935E+08   0.265133E+08   0.265131E+08   0.198942E+08   0.198936E+08   0.198935E+08   0.198982E+08  -0.470927E+00   0.103862E+08   0.103862E+08   0.486090E+01
   0.974619E-05   0.198935E+08   0.198935E+08   0.265125E+08   0.265123E+08   0.198942E+08   0.198936E+08   0.198935E+08   0.198982E+08  -0.470927E+00   0.103862E+08   0.103862E+08   0.502554E+01
   0.100764E-04   0.198935E+08   0.198935E+08   0.265117E+08   0.265114E+08   0.198942E+08   0.198936E+08   0.198935E+08   0.198982E+08  -0.470927E+00   0.103862E+08   0.103862E+08   0.519576E+01
   0.104178E-04   0.198935E+08   0.198935E+08   0.265108E+08   0.265105E+08   0.198942E+08   0.198936E+08   0.198935E+08   0.198982E+08  -0.470927E+00   0.103862E+08   0.103862E+08   0.537173E+01
   0.107707E-04   0.198935E+08   0.198935E+08   0.265098E+08   0.265095E+08   0.198942E+08   0.198935E+08   0.198935E+08   0.198982E+08  -0.470927E+00   0.103862E+08   0.103862E+08   0.555366E+01
   0.111356E-04   0.198935E+08   0.198935E+08   0.265088E+08   0.265085E+08   0.198942E+08   0.198935E+08   0.198935E+08   0.198982E+08  -0.470927E+00   0.103862E+08   0.103862E+08   0.574175E+01
   0.115129E-04   0.198935E+08   0.198935E+08   0.265077E+08   0.265073E+08   0.198942E+08   0.198935E+08   0.198935E+08   0.198982E+08  -0.470927E+00   0.103862E+08   0.103862E+08   0.593621E+01
   0.119029E-04   0.198935E+08   0.198935E+08   0.265065E+08   0.265061E+08   0.198942E+08   0.198935E+08   0.198935E+08   0.198982E+08  -0.470927E+00   0.103862E+08   0.103862E+08   0.613724E+01
   0.123062E-04   0.198935E+08   0.198935E+08   0.265053E+08   0.265048E+08   0.198942E+08   0.198935E+08   0.198935E+08   0.198982E+08  -0.470927E+00   0.103862E+08   0.103862E+08   0.634508E+01
   0.127231E-04   0.198935E+08   0.198935E+08   0.265039E+08   0.265035E+08   0.198942E+08   0.198935E+08   0.198935E+08   0.198982E+08  -0.470927E+00   0.103862E+08   0.103862E+08   0.655995E+01
   0.131541E-04   0.198935E+08   0.198935E+08   0.265025E+08   0.265020E+08   0.198942E+08   0.198935E+08   0.198935E+08   0.198982E+08  -0.470927E+00   0.103862E+08   0.103862E+08   0.678209E+01
   0.135998E-04   0.198935E+08   0.198935E+08   0.265010E+08   0.265004E+08   0.198942E+08   0.198935E+08   0.198935E+08   0.198982E+08  -0.470927E+00   0.103862E+08   0.103862E+08   0.701175E+01
   0.140605E-04   0.198935E+08   0.198935E+08   0.264993E+08   0.264988E+08   0.198942E+08   0.198935E+08   0.198935E+08   0.198982E+08  -0.470927E+00   0.103862E+08   0.103862E+08   0.724917E+01
   0.145369E-04   0.198935E+08   0.198935E+08   0.264976E+08   0.264970E+08   0.198942E+08   0.198935E+08   0.198935E+08   0.198982E+08  -0.470927E+00   0.103862E+08   0.103862E+08   0.749462E+01
   0.150294E-04   0.198935E+08   0.198935E+08   0.264957E+08   0.264951E+08   0.198942E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470926E+00   0.103862E+08   0.103862E+08   0.774838E+01
   0.155386E-04   0.198935E+08   0.198935E+08   0.264937E+08   0.264930E+08   0.198942E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470926E+00   0.103862E+08   0.103862E+08   0.801071E+01
   0.160650E-04   0.198935E+08   0.198935E+08   0.264916E+08   0.264908E+08   0.198942E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470926E+00   0.103862E+08   0.103862E+08   0.828192E+01
   0.166093E-04   0.198935E+08   0.198935E+08   0.264893E+08   0.264885E+08   0.198941E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470926E+00   0.103862E+08   0.103862E+08   0.856229E+01
   0.171720E-04   0.198935E+08   0.198935E+08   0.264869E+08   0.264860E+08   0.198941E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470926E+00   0.103862E+08   0.103862E+08   0.885214E+01
   0.177538E-04   0.198935E+08   0.198935E+08   0.264843E+08   0.264833E+08   0.198941E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470926E+00   0.103862E+08   0.103862E+08   0.915178E+01
   0.183552E-04   0.198935E+08   0.198935E+08   0.264815E+08   0.264805E+08   0.198941E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470926E+00   0.103862E+08   0.103862E+08   0.946155E+01
   0.189771E-04   0.198935E+08   0.198935E+08   0.264785E+08   0.264774E+08   0.198941E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470926E+00   0.103862E+08   0.103862E+08   0.978179E+01
   0.196200E-04   0.198935E+08   0.198935E+08   0.264753E+08   0.264742E+08   0.198941E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.101128E+02
   0.202847E-04   0.198935E+08   0.198935E+08   0.264719E+08   0.264707E+08   0.198941E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.104551E+02
   0.209720E-04   0.198935E+08   0.198935E+08   0.264683E+08   0.264670E+08   0.198941E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.108088E+02
   0.216825E-04   0.198935E+08   0.198935E+08   0.264644E+08   0.264630E+08   0.198940E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470925E+00   0.103862E+08   0.103861E+08   0.111746E+02
   0.224170E-04   0.198935E+08   0.198935E+08   0.264602E+08   0.264588E+08   0.198940E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470925E+00   0.103861E+08   0.103861E+08   0.115526E+02
   0.231765E-04   0.198935E+08   0.198934E+08   0.264558E+08   0.264542E+08   0.198940E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470925E+00   0.103861E+08   0.103861E+08   0.119435E+02
   0.239617E-04   0.198934E+08   0.198934E+08   0.264510E+08   0.264494E+08   0.198940E+08   0.198934E+08   0.198934E+08   0.198981E+08  -0.470924E+00   0.103861E+08   0.103861E+08   0.123475E+02
   0.247735E-04   0.198934E+08   0.198934E+08   0.264460E+08   0.264442E+08   0.198940E+08   0.198934E+08   0.198934E+08   0.198981E+08  -0.470924E+00   0.103861E+08   0.103861E+08   0.127651E+02
   0.256128E-04   0.198934E+08   0.198934E+08   0.264405E+08   0.264386E+08   0.198939E+08   0.198934E+08   0.198934E+08   0.198980E+08  -0.470924E+00   0.103861E+08   0.103861E+08   0.131968E+02
   0.264806E-04   0.198934E+08   0.198934E+08   0.264347E+08   0.264327E+08   0.198939E+08   0.198934E+08   0.198934E+08   0.198980E+08  -0.470924E+00   0.103861E+08   0.103861E+08   0.136430E+02
   0.273777E-04   0.198934E+08   0.198934E+08   0.264286E+08   0.264264E+08   0.198939E+08   0.198934E+08   0.198934E+08   0.198980E+08  -0.470923E+00   0.103861E+08   0.103861E+08   0.141043E+02
   0.283052E-04   0.198934E+08   0.198934E+08   0.264219E+08   0.264196E+08   0.198939E+08   0.198934E+08   0.198934E+08   0.198980E+08  -0.470923E+00   0.103861E+08   0.103861E+08   0.145811E+02
   0.292642E-04   0.198934E+08   0.198934E+08   0.264149E+08   0.264124E+08   0.198938E+08   0.198934E+08   0.198934E+08   0.198980E+08  -0.470923E+00   0.103861E+08   0.103861E+08   0.150739E+02
   0.302556E-04   0.198934E+08   0.198934E+08   0.264073E+08   0.264046E+08   0.198938E+08   0.198934E+08   0.198934E+08   0.198980E+08  -0.470922E+00   0.103861E+08   0.103861E+08   0.155833E+02
   0.312807E-04   0.198934E+08   0.198934E+08   0.263992E+08   0.263964E+08   0.198938E+08   0.198934E+08   0.198934E+08   0.198980E+08  -0.470922E+00   0.103861E+08   0.103861E+08   0.161099E+02
   0.323404E-04   0.198933E+08   0.198933E+08   0.263906E+08   0.263876E+08   0.198937E+08   0.198934E+08   0.198933E+08   0.198980E+08  -0.470921E+00   0.103861E+08   0.103861E+08   0.166541E+02
   0.334361E-04   0.198933E+08   0.198933E+08   0.263814E+08   0.263781E+08   0.198937E+08   0.198933E+08   0.198933E+08   0.198979E+08  -0.470921E+00   0.103861E+08   0.103861E+08   0.172166E+02
   0.345689E-04   0.198933E+08   0.198933E+08   0.263715E+08   0.263680E+08   0.198936E+08   0.198933E+08   0.198933E+08   0.198979E+08  -0.470921E+00   0.103861E+08   0.103861E+08   0.177980E+02
   0.357400E-04   0.198933E+08   0.198933E+08   0.263610E+08   0.263573E+08   0.198936E+08   0.198933E+08   0.198933E+08   0.198979E+08  -0.470920E+00   0.103861E+08   0.103861E+08   0.183988E+02
   0.369509E-04   0.198933E+08   0.198933E+08   0.263498E+08   0.263458E+08   0.198935E+08   0.198933E+08   0.198933E+08   0.198979E+08  -0.470920E+00   0.103860E+08   0.103860E+08   0.190199E+02
   0.382027E-04   0.198933E+08   0.198933E+08   0.263377E+08   0.263335E+08   0.198935E+08   0.198933E+08   0.198933E+08   0.198979E+08  -0.470919E+00   0.103860E+08   0.103860E+08   0.196617E+02
   0.394970E-04   0.198932E+08   0.198932E+08   0.263249E+08   0.263203E+08   0.198934E+08   0.198932E+08   0.198932E+08   0.198978E+08  -0.470918E+00   0.103860E+08   0.103860E+08   0.203249E+02
   0.408351E-04   0.198932E+08   0.198932E+08   0.263112E+08   0.263063E+08   0.198934E+08   0.198932E+08   0.198932E+08   0.198978E+08  -0.470918E+00   0.103860E+08   0.103860E+08   0.210104E+02
   0.422186E-04   0.198932E+08   0.198932E+08   0.262965E+08   0.262913E+08   0.198933E+08   0.198932E+08   0.198932E+08   0.198978E+08  -0.470917E+00   0.103860E+08   0.103860E+08   0.217188E+02
   0.436489E-04   0.198932E+08   0.198932E+08   0.262809E+08   0.262753E+08   0.198932E+08   0.198932E+08   0.198932E+08   0.198978E+08  -0.470916E+00   0.103860E+08   0.103860E+08   0.224507E+02
   0.451277E-04   0.198931E+08   0.198931E+08   0.262641E+08   0.262582E+08   0.198932E+08   0.198931E+08   0.198931E+08   0.198977E+08  -0.470916E+00   0.103860E+08   0.103860E+08   0.232071E+02
   0.466566E-04   0.198931E+08   0.198931E+08   0.262463E+08   0.262399E+08   0.198931E+08   0.198931E+08   0.198931E+08   0.198977E+08  -0.470915E+00   0.103860E+08   0.103860E+08   0.239887E+02
   0.482372E-04   0.198931E+08   0.198931E+08   0.262272E+08   0.262204E+08   0.198930E+08   0.198931E+08   0.198931E+08   0.198977E+08  -0.470914E+00   0.103859E+08   0.103859E+08   0.247962E+02
   0.498715E-04   0.198930E+08   0.198930E+08   0.262068E+08   0.261995E+08   0.198929E+08   0.198930E+08   0.198930E+08   0.198976E+08  -0.470913E+00   0.103859E+08   0.103859E+08   0.256306E+02
   0.515611E-04   0.198930E+08   0.198930E+08   0.261850E+08   0.261773E+08   0.198928E+08   0.198930E+08   0.198930E+08   0.198976E+08  -0.470912E+00   0.103859E+08   0.103859E+08   0.264927E+02
   0.533079E-04   0.198930E+08   0.198930E+08   0.261617E+08   0.261535E+08   0.198927E+08   0.198930E+08   0.198930E+08   0.198975E+08  -0.470911E+00   0.103859E+08   0.103859E+08   0.273833E+02
   0.551139E-04   0.198929E+08   0.198929E+08   0.261369E+08   0.261281E+08   0.198926E+08   0.198929E+08   0.198929E+08   0.198975E+08  -0.470910E+00   0.103859E+08   0.103859E+08   0.283033E+02
   0.569811E-04   0.198929E+08   0.198929E+08   0.261104E+08   0.261009E+08   0.198925E+08   0.198929E+08   0.198929E+08   0.198974E+08  -0.470908E+00   0.103858E+08   0.103858E+08   0.292537E+02
   0.589116E-04   0.198928E+08   0.198928E+08   0.260820E+08   0.260720E+08   0.198924E+08   0.198928E+08   0.198928E+08   0.198974E+08  -0.470907E+00   0.103858E+08   0.103858E+08   0.302354E+02
   0.609075E-04   0.198928E+08   0.198928E+08   0.260518E+08   0.260410E+08   0.198923E+08   0.198928E+08   0.198928E+08   0.198973E+08  -0.470905E+00   0.103858E+08   0.103858E+08   0.312494E+02
   0.629710E-04   0.198927E+08   0.198927E+08   0.260195E+08   0.260080E+08   0.198921E+08   0.198927E+08   0.198927E+08   0.198973E+08  -0.470904E+00   0.103858E+08   0.103858E+08   0.322967E+02
   0.651044E-04   0.198927E+08   0.198927E+08   0.259850E+08   0.259727E+08   0.198920E+08   0.198927E+08   0.198927E+08   0.198972E+08  -0.470902E+00   0.103857E+08   0.103857E+08   0.333782E+02
