#tau_t_eV: momenta [eV]: 0.000157006 0.000248489 0.000317244 0.000380634 0.000444428 0.000512758 0.000590547 0.000686251 0.000820231 0.00108308
#cosmoparam: n_s=0.9665, sigma_8=0.7832, h=0.6766, Omega_m_0=0.309641, Omega_b_0=0.0489747, Omega_nu_0=0.00436884, T_CMB_0_K=2.7255, w0_eos_de=-1, wa_eos_de=0
#Pmat0: found norm = 3.20351e+06
#main: allocated C.
#main: linear normalization complete.
#main: allocated mode-coupling integral arrays.
#main: evolved to nl init z=2.000000e+02.
1.000000e-04   1.860479e-02 1.800912e-02 1.743252e-02   1.860479e-02 1.800912e-02 1.743252e-02   1.776951e-02 1.754204e-02 1.731747e-02   1.731639e-02 1.728325e-02 1.725018e-02   1.699168e-02 1.709560e-02 1.720016e-02   1.670332e-02 1.692734e-02 1.715436e-02   1.642312e-02 1.676232e-02 1.710853e-02   1.613369e-02 1.659028e-02 1.705980e-02   1.581707e-02 1.640022e-02 1.700487e-02   1.544542e-02 1.617461e-02 1.693823e-02   1.495619e-02 1.587342e-02 1.684691e-02   1.409128e-02 1.532893e-02 1.667529e-02
1.094889e-04   2.031083e-02 1.965929e-02 1.902864e-02   2.031083e-02 1.965929e-02 1.902864e-02   1.931592e-02 1.910221e-02 1.889087e-02   1.877985e-02 1.879509e-02 1.881034e-02   1.839742e-02 1.857318e-02 1.875062e-02   1.805898e-02 1.837474e-02 1.869602e-02   1.773119e-02 1.818063e-02 1.864147e-02   1.739371e-02 1.797880e-02 1.858357e-02   1.702586e-02 1.775648e-02 1.851846e-02   1.659587e-02 1.749349e-02 1.843967e-02   1.603288e-02 1.714399e-02 1.833210e-02   1.504629e-02 1.651694e-02 1.813133e-02
1.198782e-04   2.217364e-02 2.146089e-02 2.077105e-02   2.217364e-02 2.146089e-02 2.077105e-02   2.098896e-02 2.079661e-02 2.060602e-02   2.035537e-02 2.043238e-02 2.050968e-02   1.990557e-02 2.017023e-02 2.043840e-02   1.950903e-02 1.993652e-02 2.037337e-02   1.912631e-02 1.970855e-02 2.030851e-02   1.873369e-02 1.947220e-02 2.023982e-02   1.830739e-02 1.921268e-02 2.016274e-02   1.781134e-02 1.890686e-02 2.006977e-02   1.716558e-02 1.850242e-02 1.994338e-02   1.604452e-02 1.778273e-02 1.970924e-02
1.312533e-04   2.420706e-02 2.342727e-02 2.267259e-02   2.420706e-02 2.342727e-02 2.267259e-02   2.279694e-02 2.263536e-02 2.247491e-02   2.204889e-02 2.220374e-02 2.235967e-02   2.152067e-02 2.189441e-02 2.227465e-02   2.105691e-02 2.161957e-02 2.219727e-02   2.061101e-02 2.135230e-02 2.212024e-02   2.015536e-02 2.107608e-02 2.203886e-02   1.966271e-02 2.077386e-02 2.194780e-02   1.909220e-02 2.041915e-02 2.183833e-02   1.835412e-02 1.995257e-02 2.169023e-02   1.708551e-02 1.912955e-02 2.141813e-02
1.437078e-04   2.642712e-02 2.557385e-02 2.474814e-02   2.642712e-02 2.557385e-02 2.474814e-02   2.474931e-02 2.463003e-02 2.451133e-02   2.386713e-02 2.411899e-02 2.437351e-02   2.324782e-02 2.375448e-02 2.427218e-02   2.270654e-02 2.343178e-02 2.418019e-02   2.218825e-02 2.311903e-02 2.408885e-02   2.166084e-02 2.279692e-02 2.399259e-02   2.109317e-02 2.244583e-02 2.388524e-02   2.043922e-02 2.203561e-02 2.375668e-02   1.959877e-02 2.149908e-02 2.358365e-02   1.816944e-02 2.056156e-02 2.326862e-02
1.573441e-04   2.885077e-02 2.791700e-02 2.701344e-02   2.885077e-02 2.791700e-02 2.701344e-02   2.685531e-02 2.679244e-02 2.672971e-02   2.581627e-02 2.618794e-02 2.656496e-02   2.509147e-02 2.575900e-02 2.644429e-02   2.446107e-02 2.538079e-02 2.633508e-02   2.386016e-02 2.501557e-02 2.622693e-02   2.325143e-02 2.464086e-02 2.611331e-02   2.259942e-02 2.423411e-02 2.598704e-02   2.185249e-02 2.376113e-02 2.583648e-02   2.089928e-02 2.314634e-02 2.563500e-02   1.929627e-02 2.208281e-02 2.527175e-02
1.722743e-04   3.149671e-02 3.047470e-02 2.948585e-02   3.149671e-02 3.047470e-02 2.948585e-02   2.912457e-02 2.913522e-02 2.914587e-02   2.790246e-02 2.842091e-02 2.894899e-02   2.705585e-02 2.791694e-02 2.880545e-02   2.632341e-02 2.747452e-02 2.867597e-02   2.562859e-02 2.704901e-02 2.854815e-02   2.492816e-02 2.661423e-02 2.841433e-02   2.418183e-02 2.614438e-02 2.826619e-02   2.333195e-02 2.560086e-02 2.809040e-02   2.225546e-02 2.489905e-02 2.785665e-02   2.046636e-02 2.369788e-02 2.743965e-02
1.886212e-04   3.438497e-02 3.326625e-02 3.218392e-02   3.438497e-02 3.326625e-02 3.218392e-02   3.156650e-02 3.167134e-02 3.177652e-02   3.013124e-02 3.082825e-02 3.154139e-02   2.914445e-02 3.023715e-02 3.137081e-02   2.829564e-02 2.972071e-02 3.121756e-02   2.749460e-02 2.922618e-02 3.106681e-02   2.669133e-02 2.872313e-02 3.090960e-02   2.584019e-02 2.818212e-02 3.073631e-02   2.487709e-02 2.755978e-02 3.053176e-02   2.366685e-02 2.676186e-02 3.026162e-02   2.168021e-02 2.541158e-02 2.978516e-02
2.065193e-04   3.753765e-02 3.631294e-02 3.512817e-02   3.753765e-02 3.631294e-02 3.512817e-02   3.419079e-02 3.441464e-02 3.463995e-02   3.250796e-02 3.342081e-02 3.435929e-02   3.136045e-02 3.272881e-02 3.415687e-02   3.037951e-02 3.212738e-02 3.397582e-02   2.945896e-02 3.155419e-02 3.379844e-02   2.854101e-02 3.097393e-02 3.361424e-02   2.757414e-02 3.035313e-02 3.341219e-02   2.648746e-02 2.964326e-02 3.317505e-02   2.513331e-02 2.873997e-02 3.286419e-02   2.293903e-02 2.722954e-02 3.232255e-02
2.261157e-04   4.097913e-02 3.963822e-02 3.834118e-02   4.097913e-02 3.963822e-02 3.834118e-02   3.700723e-02 3.737977e-02 3.775607e-02   3.503766e-02 3.620988e-02 3.742132e-02   3.370657e-02 3.540141e-02 3.718147e-02   3.257633e-02 3.470278e-02 3.696804e-02   3.152203e-02 3.404035e-02 3.675986e-02   3.047701e-02 3.337325e-02 3.654471e-02   2.938328e-02 3.266352e-02 3.630995e-02   2.816275e-02 3.185712e-02 3.603612e-02   2.665515e-02 3.083921e-02 3.568004e-02   2.424491e-02 2.915835e-02 3.506755e-02
2.475716e-04   4.473527e-02 4.326699e-02 4.184690e-02   4.473527e-02 4.326699e-02 4.184690e-02   4.002478e-02 4.058136e-02 4.114568e-02   3.772410e-02 3.920631e-02 4.074676e-02   3.618426e-02 3.826390e-02 4.046306e-02   3.488621e-02 3.745458e-02 4.021204e-02   3.368316e-02 3.669145e-02 3.996842e-02   3.249832e-02 3.592724e-02 3.971795e-02   3.126656e-02 3.511906e-02 3.944624e-02   2.990233e-02 3.420703e-02 3.913142e-02   2.823269e-02 3.306549e-02 3.872555e-02   2.560037e-02 3.120508e-02 3.803684e-02
