#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.911000E-05   0.198936E+08   0.198936E+08   0.265142E+08   0.265139E+08   0.198938E+08   0.198936E+08   0.198936E+08   0.198983E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.470180E+01
   0.941849E-05   0.198936E+08   0.198936E+08   0.265134E+08   0.265132E+08   0.198938E+08   0.198936E+08   0.198936E+08   0.198983E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.486098E+01
   0.973743E-05   0.198936E+08   0.198936E+08   0.265127E+08   0.265124E+08   0.198938E+08   0.198936E+08   0.198936E+08   0.198983E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.502554E+01
   0.100672E-04   0.198936E+08   0.198936E+08   0.265118E+08   0.265115E+08   0.198938E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.519567E+01
   0.104081E-04   0.198936E+08   0.198936E+08   0.265109E+08   0.265106E+08   0.198938E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.537156E+01
   0.107605E-04   0.198936E+08   0.198936E+08   0.265100E+08   0.265096E+08   0.198938E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.555340E+01
   0.111249E-04   0.198936E+08   0.198936E+08   0.265089E+08   0.265086E+08   0.198938E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.574139E+01
   0.115016E-04   0.198936E+08   0.198936E+08   0.265078E+08   0.265075E+08   0.198937E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.593574E+01
   0.118911E-04   0.198936E+08   0.198936E+08   0.265067E+08   0.265063E+08   0.198937E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.613666E+01
   0.122938E-04   0.198936E+08   0.198936E+08   0.265054E+08   0.265050E+08   0.198937E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.634438E+01
   0.127101E-04   0.198936E+08   0.198936E+08   0.265041E+08   0.265036E+08   0.198937E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.655912E+01
   0.131405E-04   0.198936E+08   0.198936E+08   0.265027E+08   0.265022E+08   0.198937E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.678113E+01
   0.135854E-04   0.198936E+08   0.198936E+08   0.265011E+08   0.265006E+08   0.198937E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.701064E+01
   0.140455E-04   0.198936E+08   0.198936E+08   0.264995E+08   0.264989E+08   0.198937E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.724791E+01
   0.145211E-04   0.198936E+08   0.198936E+08   0.264977E+08   0.264971E+08   0.198937E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.749321E+01
   0.150128E-04   0.198936E+08   0.198936E+08   0.264959E+08   0.264952E+08   0.198937E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.774679E+01
   0.155212E-04   0.198936E+08   0.198936E+08   0.264939E+08   0.264932E+08   0.198937E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.800895E+01
   0.160468E-04   0.198936E+08   0.198936E+08   0.264918E+08   0.264910E+08   0.198937E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470924E+00   0.103862E+08   0.103862E+08   0.827996E+01
   0.165902E-04   0.198936E+08   0.198936E+08   0.264895E+08   0.264887E+08   0.198937E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470924E+00   0.103862E+08   0.103862E+08   0.856013E+01
   0.171520E-04   0.198936E+08   0.198936E+08   0.264870E+08   0.264862E+08   0.198937E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470924E+00   0.103862E+08   0.103862E+08   0.884977E+01
   0.177328E-04   0.198936E+08   0.198936E+08   0.264844E+08   0.264835E+08   0.198937E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470924E+00   0.103862E+08   0.103862E+08   0.914919E+01
   0.183333E-04   0.198936E+08   0.198936E+08   0.264817E+08   0.264807E+08   0.198937E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470924E+00   0.103862E+08   0.103862E+08   0.945872E+01
   0.189541E-04   0.198936E+08   0.198936E+08   0.264787E+08   0.264776E+08   0.198937E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470924E+00   0.103862E+08   0.103862E+08   0.977871E+01
   0.195959E-04   0.198936E+08   0.198936E+08   0.264755E+08   0.264744E+08   0.198937E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470924E+00   0.103862E+08   0.103862E+08   0.101095E+02
   0.202595E-04   0.198936E+08   0.198936E+08   0.264721E+08   0.264709E+08   0.198937E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470924E+00   0.103862E+08   0.103862E+08   0.104515E+02
   0.209455E-04   0.198936E+08   0.198936E+08   0.264685E+08   0.264672E+08   0.198937E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470923E+00   0.103862E+08   0.103862E+08   0.108049E+02
   0.216548E-04   0.198936E+08   0.198935E+08   0.264646E+08   0.264632E+08   0.198937E+08   0.198936E+08   0.198935E+08   0.198982E+08  -0.470923E+00   0.103862E+08   0.103862E+08   0.111704E+02
   0.223881E-04   0.198935E+08   0.198935E+08   0.264605E+08   0.264590E+08   0.198936E+08   0.198935E+08   0.198935E+08   0.198982E+08  -0.470923E+00   0.103862E+08   0.103862E+08   0.115481E+02
   0.231462E-04   0.198935E+08   0.198935E+08   0.264560E+08   0.264545E+08   0.198936E+08   0.198935E+08   0.198935E+08   0.198982E+08  -0.470923E+00   0.103862E+08   0.103862E+08   0.119386E+02
   0.239300E-04   0.198935E+08   0.198935E+08   0.264513E+08   0.264496E+08   0.198936E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470923E+00   0.103862E+08   0.103862E+08   0.123422E+02
   0.247404E-04   0.198935E+08   0.198935E+08   0.264462E+08   0.264444E+08   0.198936E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470922E+00   0.103862E+08   0.103862E+08   0.127595E+02
   0.255781E-04   0.198935E+08   0.198935E+08   0.264408E+08   0.264389E+08   0.198936E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470922E+00   0.103862E+08   0.103862E+08   0.131908E+02
   0.264443E-04   0.198935E+08   0.198935E+08   0.264351E+08   0.264330E+08   0.198936E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470922E+00   0.103862E+08   0.103862E+08   0.136366E+02
   0.273398E-04   0.198935E+08   0.198935E+08   0.264289E+08   0.264267E+08   0.198936E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470922E+00   0.103862E+08   0.103862E+08   0.140974E+02
   0.282656E-04   0.198935E+08   0.198935E+08   0.264223E+08   0.264199E+08   0.198936E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470921E+00   0.103862E+08   0.103862E+08   0.145738E+02
   0.292227E-04   0.198935E+08   0.198935E+08   0.264152E+08   0.264127E+08   0.198936E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470921E+00   0.103862E+08   0.103862E+08   0.150661E+02
   0.302123E-04   0.198935E+08   0.198935E+08   0.264077E+08   0.264050E+08   0.198935E+08   0.198935E+08   0.198935E+08   0.198981E+08  -0.470921E+00   0.103861E+08   0.103861E+08   0.155750E+02
   0.312354E-04   0.198934E+08   0.198934E+08   0.263997E+08   0.263968E+08   0.198935E+08   0.198935E+08   0.198934E+08   0.198981E+08  -0.470920E+00   0.103861E+08   0.103861E+08   0.161010E+02
   0.322931E-04   0.198934E+08   0.198934E+08   0.263911E+08   0.263880E+08   0.198935E+08   0.198934E+08   0.198934E+08   0.198980E+08  -0.470920E+00   0.103861E+08   0.103861E+08   0.166447E+02
   0.333866E-04   0.198934E+08   0.198934E+08   0.263819E+08   0.263786E+08   0.198935E+08   0.198934E+08   0.198934E+08   0.198980E+08  -0.470920E+00   0.103861E+08   0.103861E+08   0.172066E+02
   0.345172E-04   0.198934E+08   0.198934E+08   0.263720E+08   0.263685E+08   0.198935E+08   0.198934E+08   0.198934E+08   0.198980E+08  -0.470919E+00   0.103861E+08   0.103861E+08   0.177874E+02
   0.356860E-04   0.198934E+08   0.198934E+08   0.263615E+08   0.263578E+08   0.198934E+08   0.198934E+08   0.198934E+08   0.198980E+08  -0.470919E+00   0.103861E+08   0.103861E+08   0.183876E+02
   0.368945E-04   0.198934E+08   0.198934E+08   0.263503E+08   0.263463E+08   0.198934E+08   0.198934E+08   0.198934E+08   0.198980E+08  -0.470918E+00   0.103861E+08   0.103861E+08   0.190080E+02
   0.381438E-04   0.198934E+08   0.198934E+08   0.263383E+08   0.263341E+08   0.198934E+08   0.198934E+08   0.198934E+08   0.198980E+08  -0.470918E+00   0.103861E+08   0.103861E+08   0.196491E+02
   0.394355E-04   0.198933E+08   0.198933E+08   0.263255E+08   0.263210E+08   0.198934E+08   0.198933E+08   0.198933E+08   0.198979E+08  -0.470917E+00   0.103861E+08   0.103861E+08   0.203116E+02
